;dataset;dataset_reference;dataset_size;dataset_file_name;preprocessing;vectorization;sampling;clustering;random_seed;V050v__iteration;V050v__sampling_time;V050v__clustering_time;V050v__total_time;V050v__constraints_must_link;V050v__constraints_cannot_link;V050v__constraints_total;V050v__constraints_ratio_must_link;V060v__iteration;V060v__sampling_time;V060v__clustering_time;V060v__total_time;V060v__constraints_must_link;V060v__constraints_cannot_link;V060v__constraints_total;V060v__constraints_ratio_must_link;V070v__iteration;V070v__sampling_time;V070v__clustering_time;V070v__total_time;V070v__constraints_must_link;V070v__constraints_cannot_link;V070v__constraints_total;V070v__constraints_ratio_must_link;V080v__iteration;V080v__sampling_time;V080v__clustering_time;V080v__total_time;V080v__constraints_must_link;V080v__constraints_cannot_link;V080v__constraints_total;V080v__constraints_ratio_must_link;V090v__iteration;V090v__sampling_time;V090v__clustering_time;V090v__total_time;V090v__constraints_must_link;V090v__constraints_cannot_link;V090v__constraints_total;V090v__constraints_ratio_must_link;V095v__iteration;V095v__sampling_time;V095v__clustering_time;V095v__total_time;V095v__constraints_must_link;V095v__constraints_cannot_link;V095v__constraints_total;V095v__constraints_ratio_must_link;V099v__iteration;V099v__sampling_time;V099v__clustering_time;V099v__total_time;V099v__constraints_must_link;V099v__constraints_cannot_link;V099v__constraints_total;V099v__constraints_ratio_must_link;V100v__iteration;V100v__sampling_time;V100v__clustering_time;V100v__total_time;V100v__constraints_must_link;V100v__constraints_cannot_link;V100v__constraints_total;V100v__constraints_ratio_must_link;VMAX__iteration;VMAX__sampling_time;VMAX__clustering_time;VMAX__total_time;VMAX__constraints_must_link;VMAX__constraints_cannot_link;VMAX__constraints_total;VMAX__constraints_ratio_must_link
../experiments/bank_cards_v2-size_2500-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0002/;bank_cards_v2-size_2500-rand_3;bank_cards_v2;2500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0002;0042;350.4222922325134;4886.819960355759;5237.242252588272;1903;197;2100;0.9061904761904762;0053;447.12093353271484;5507.533000707626;5954.653934240341;2248;402;2650;0.8483018867924528;0080;674.3759381771088;11461.337750911713;12135.713689088821;2585;1415;4000;0.64625;0139;1128.8475918769836;24613.745582818985;25742.59317469597;2797;4153;6950;0.4024460431654676;0160;1284.7287526130676;26541.312686681747;27826.041439294815;3047;4953;8000;0.380875;0164;1313.7273128032684;27396.957078695297;28710.684391498566;3129;5071;8200;0.38158536585365854;0182;1436.8250472545624;30431.015779018402;31867.840826272964;3446;5654;9100;0.37868131868131866;0285;2111.746678352356;44738.734447956085;46850.48112630844;3600.0;10650.0;14250.0;0.25263157894736843;0375;2726.138163805008;56884.95432090759;59611.0924847126;3850;14854;18704;0.2058383233532934
../experiments/bank_cards_v2-size_2500-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0003/;bank_cards_v2-size_2500-rand_3;bank_cards_v2;2500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0003;0045;336.6261420249939;7074.5765216350555;7411.202663660049;2033;217;2250;0.9035555555555556;0049;368.43052887916565;7702.356602668762;8070.787131547928;2143;307;2450;0.8746938775510205;0071;540.5839793682098;8981.593925476074;9522.177904844284;2266;1284;3550;0.6383098591549295;0156;1193.8375968933105;24904.96448779106;26098.802084684372;2700;5100;7800;0.34615384615384615;0179;1361.8861510753632;30311.1122982502;31672.99844932556;2980;5970;8950;0.3329608938547486;0182;1383.7315952777863;31036.065343141556;32419.796938419342;3061;6039;9100;0.3363736263736264;0220;1644.508197069168;38468.82049250603;40113.328689575195;3568;7432;11000;0.32436363636363635;0307;2207.526257753372;50808.04628324509;53015.57254099846;3722.0;11628.0;15350.0;0.24247557003257328;0401;2831.820792198181;63568.28769040108;66400.10848259926;3972;16029;20001;0.19859007049647517
../experiments/bank_cards_v2-size_2500-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0004/;bank_cards_v2-size_2500-rand_3;bank_cards_v2;2500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0004;0037;298.0874102115631;6513.089360237122;6811.176770448685;1671;179;1850;0.9032432432432432;0047;381.49925661087036;7154.186902284622;7535.686158895493;1988;362;2350;0.8459574468085106;0076;615.5377058982849;8549.640492916107;9165.178198814392;2288;1512;3800;0.6021052631578947;0162;1295.153356552124;12748.553894042969;14043.707250595093;2538;5562;8100;0.31333333333333335;0180;1436.7276995182037;13149.35029053688;14586.077990055084;2902;6098;9000;0.3224444444444444;0188;1499.2171566486359;14691.407436609268;16190.624593257904;3204;6196;9400;0.34085106382978725;0197;1566.5678074359894;16558.307280778885;18124.875088214874;3448;6402;9850;0.3500507614213198;0318;2398.136487722397;35498.15493750572;37896.29142522812;3704.0;12196.0;15900.0;0.23295597484276728;0444;3257.1291902065277;54046.42080593109;57303.54999613762;4004;18195;22199;0.1803684850668949
../experiments/bank_cards_v2-size_2500-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0005/;bank_cards_v2-size_2500-rand_3;bank_cards_v2;2500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0005;0045;353.16466212272644;6272.488552093506;6625.653214216232;2051;199;2250;0.9115555555555556;0062;496.22221422195435;6875.698208808899;7371.920423030853;2271;829;3100;0.7325806451612903;0096;774.5392880439758;10203.896615028381;10978.435903072357;2519;2281;4800;0.5247916666666667;0161;1271.6942234039307;32865.92462730408;34137.61885070801;2762;5288;8050;0.3431055900621118;0171;1345.6720094680786;35416.72551727295;36762.39752674103;3163;5387;8550;0.36994152046783624;0172;1352.7870655059814;35602.92838430405;36955.71544981003;3193;5407;8600;0.37127906976744185;0181;1416.265261888504;37040.95365691185;38457.218918800354;3401;5649;9050;0.3758011049723757;0262;1951.0400190353394;47200.31154227257;49151.35156130791;3562.0;9538.0;13100.0;0.2719083969465649;0306;2263.615126132965;52539.84250497818;54803.457631111145;3762;11537;15299;0.24589842473364273
../experiments/bank_cards_v2-size_2750-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0001/;bank_cards_v2-size_2750-rand_1;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0001;0053;504.95581889152527;15267.602033615112;15772.557852506638;2387;263;2650;0.9007547169811321;0066;632.647997379303;15801.609786272049;16434.257783651352;2618;682;3300;0.7933333333333333;0080;770.6596238613129;16264.802261352539;17035.461885213852;2752;1248;4000;0.688;0155;1491.2854497432709;18737.704905986786;20228.990355730057;2959;4791;7750;0.3818064516129032;0179;1720.034526348114;19237.914123773575;20957.94865012169;3411;5539;8950;0.3811173184357542;0187;1793.6577866077423;19640.68431687355;21434.342103481293;3707;5643;9350;0.39647058823529413;0197;1885.630690574646;19730.97296833992;21616.603658914566;4040;5810;9850;0.4101522842639594;0435;3818.427067756653;20795.337257146835;24613.764324903488;4207.0;17543.0;21750.0;0.19342528735632183;0600;5208.69769692421;21439.089738607407;26647.787435531616;4507;25459;29966;0.1504037909630915
../experiments/bank_cards_v2-size_2750-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0002/;bank_cards_v2-size_2750-rand_1;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0002;0046;445.93938755989075;7744.275635242462;8190.215022802353;2046;254;2300;0.8895652173913043;0063;622.620304107666;9565.150501012802;10187.770805120468;2587;563;3150;0.8212698412698413;0078;777.1089596748352;10547.318861722946;11324.427821397781;2711;1189;3900;0.6951282051282052;0093;925.9579737186432;11118.73054265976;12044.688516378403;2779;1871;4650;0.5976344086021506;0175;1672.7174484729767;13256.989127397537;14929.706575870514;3020;5730;8750;0.34514285714285714;0181;1726.499834537506;13399.857783079147;15126.357617616653;3242;5808;9050;0.35823204419889504;0232;2148.951649904251;13788.180644512177;15937.132294416428;4113;7487;11600;0.3545689655172414;0232;2148.951649904251;13788.180644512177;15937.132294416428;4113.0;7487.0;11600.0;0.3545689655172414;0457;3941.7484724521637;14463.419085502625;18405.16755795479;4413;18393;22806;0.1935017100762957
../experiments/bank_cards_v2-size_2750-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0003/;bank_cards_v2-size_2750-rand_1;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0003;0057;525.6989784240723;13286.043263673782;13811.742242097855;2525;325;2850;0.8859649122807017;0078;729.7111637592316;16474.39457464218;17204.105738401413;2811;1089;3900;0.7207692307692307;0082;769.4262425899506;17785.494599580765;18554.920842170715;2849;1251;4100;0.6948780487804878;0108;1023.9286131858826;18360.99164366722;19384.920256853104;2903;2497;5400;0.5375925925925926;0175;1638.8502206802368;19953.489625692368;21592.339846372604;3173;5577;8750;0.3626285714285714;0175;1638.8502206802368;19953.489625692368;21592.339846372604;3173;5577;8750;0.3626285714285714;0229;2085.971417427063;20337.429133415222;22423.400550842285;4017;7433;11450;0.3508296943231441;0245;2214.808958530426;20402.030180692673;22616.8391392231;4267.0;7983.0;12250.0;0.3483265306122449;0477;4081.3187601566315;21131.361757993698;25212.68051815033;4567;19250;23817;0.1917537893101566
../experiments/bank_cards_v2-size_2750-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0004/;bank_cards_v2-size_2750-rand_1;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0004;0052;525.660888671875;13656.376837015152;14182.037725687027;2301;299;2600;0.885;0070;710.9043188095093;15058.920874118805;15769.825192928314;2636;864;3500;0.7531428571428571;0099;1000.3923196792603;15913.0606777668;16913.45299744606;2846;2104;4950;0.574949494949495;0123;1242.6195812225342;16549.38802433014;17792.007605552673;2907;3243;6150;0.47268292682926827;0175;1754.2289266586304;18194.901518821716;19949.130445480347;3182;5568;8750;0.36365714285714285;0180;1803.17950963974;18281.15314054489;20084.33265018463;3298;5702;9000;0.36644444444444446;0219;2153.45485162735;18559.422701597214;20712.877553224564;3688;7262;10950;0.33680365296803655;0236;2298.8946149349213;18640.452766418457;20939.34738135338;3788.0;8012.0;11800.0;0.32101694915254236;0678;5984.32218337059;20403.529594659805;26387.851778030396;4138;29736;33874;0.12215858770738619
../experiments/bank_cards_v2-size_2750-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0005/;bank_cards_v2-size_2750-rand_1;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0005;0053;533.0421171188354;9735.088983774185;10268.13110089302;2381;269;2650;0.8984905660377358;0073;744.6132683753967;10740.836527585983;11485.44979596138;2748;902;3650;0.7528767123287671;0082;840.3236794471741;11006.996803998947;11847.320483446121;2806;1294;4100;0.6843902439024391;0152;1537.9860780239105;12692.819227457047;14230.805305480957;2919;4681;7600;0.3840789473684211;0175;1750.7708523273468;13193.342781543732;14944.113633871078;3203;5547;8750;0.36605714285714286;0175;1750.7708523273468;13193.342781543732;14944.113633871078;3203;5547;8750;0.36605714285714286;0244;2344.7968406677246;13730.66047000885;16075.457310676575;3738;8462;12200;0.3063934426229508;0267;2540.99990940094;13840.68095612526;16381.6808655262;3938.0;9412.0;13350.0;0.2949812734082397;0622;5529.443952798843;15229.340153455734;20758.784106254578;4238;26820;31058;0.13645437568420374
../experiments/bank_cards_v2-size_2750-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0001/;bank_cards_v2-size_2750-rand_2;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0001;0044;414.82568526268005;11873.517343997955;12288.343029260635;1975;225;2200;0.8977272727272727;0058;555.5314745903015;12601.555135965347;13157.086610555649;2322;578;2900;0.8006896551724138;0085;821.4772300720215;13722.844473361969;14544.32170343399;2431;1819;4250;0.572;0175;1687.331606388092;16948.29192495346;18635.623531341553;2747;6003;8750;0.31394285714285713;0184;1771.2926852703094;17183.26433610916;18954.55702137947;3085;6115;9200;0.3353260869565217;0199;1905.1877615451813;17405.483647823334;19310.671409368515;3474;6476;9950;0.3491457286432161;0282;2593.079320669174;17894.32078385353;20487.400104522705;4248;9852;14100;0.30127659574468085;0378;3369.6644353866577;18257.428624391556;21627.093059778214;4502.0;14398.0;18900.0;0.2382010582010582;0448;3950.212106704712;18416.83624100685;22367.048347711563;4752;17605;22357;0.21255087891935412
../experiments/bank_cards_v2-size_2750-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0002/;bank_cards_v2-size_2750-rand_2;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0002;0034;349.6335687637329;12480.923924446106;12830.557493209839;1523;177;1700;0.8958823529411765;0057;579.1771850585938;16801.526017427444;17380.70320248604;2354;496;2850;0.8259649122807018;0071;713.7852501869202;17426.236993789673;18140.022243976593;2447;1103;3550;0.6892957746478873;0165;1642.8138751983643;20894.96606850624;22537.779943704605;2758;5492;8250;0.3343030303030303;0170;1692.8155241012573;21048.490382432938;22741.305906534195;2906;5594;8500;0.34188235294117647;0176;1752.3609511852264;21196.23646402359;22948.597415208817;3000;5800;8800;0.3409090909090909;0303;2808.4816493988037;22218.834753513336;25027.31640291214;4470;10680;15150;0.29504950495049503;0396;3515.7175443172455;22527.12969970703;26042.847244024277;4472.0;15328.0;19800.0;0.22585858585858587;0488;4276.398006439209;22751.459963321686;27027.857969760895;4722;19631;24353;0.19389808237178172
../experiments/bank_cards_v2-size_2750-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0003/;bank_cards_v2-size_2750-rand_2;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0003;0044;413.3119807243347;8120.592333555222;8533.904314279556;1940;260;2200;0.8818181818181818;0058;549.2814002037048;8745.01791548729;9294.299315690994;2371;529;2900;0.8175862068965517;0076;720.8338928222656;9260.788328647614;9981.62222146988;2411;1389;3800;0.6344736842105263;0112;1068.56627202034;10447.789278268814;11516.355550289154;2583;3017;5600;0.46125;0177;1670.8834416866302;12834.623880147934;14505.507321834564;2978;5872;8850;0.33649717514124294;0181;1706.087772846222;12895.597969055176;14601.685741901398;3024;6026;9050;0.33414364640883976;0235;2161.682433605194;13386.129722118378;15547.812155723572;4008;7742;11750;0.3411063829787234;0365;3180.325954914093;13883.353611946106;17063.6795668602;4264.0;13986.0;18250.0;0.23364383561643837;0494;4277.3056473731995;14236.852427482605;18514.158074855804;4564;20133;24697;0.18479977325181196
../experiments/bank_cards_v2-size_2750-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0004/;bank_cards_v2-size_2750-rand_2;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0004;0052;500.81579518318176;12349.803671360016;12850.619466543198;2283;317;2600;0.8780769230769231;0078;750.5071680545807;13480.000611543655;14230.507779598236;2538;1362;3900;0.6507692307692308;0110;1055.41561961174;14468.601477622986;15524.017097234726;2640;2860;5500;0.48;0162;1543.9957354068756;15861.641094446182;17405.636829853058;2815;5285;8100;0.3475308641975309;0172;1637.9647512435913;16091.182742357254;17729.147493600845;3067;5533;8600;0.3566279069767442;0175;1665.8977453708649;16125.332496881485;17791.23024225235;3128;5622;8750;0.3574857142857143;0221;2065.5641796588898;16485.023453712463;18550.587633371353;3614;7436;11050;0.3270588235294118;0459;3953.9269161224365;17507.263777256012;21461.19069337845;4019.0;18931.0;22950.0;0.175119825708061;0597;5141.356741189957;17921.606313943863;23062.96305513382;4319;25520;29839;0.14474345655015247
../experiments/bank_cards_v2-size_2750-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0005/;bank_cards_v2-size_2750-rand_2;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0005;0051;495.0303819179535;14395.90981888771;14890.940200805664;2230;320;2550;0.8745098039215686;0068;663.8486285209656;15064.51503610611;15728.363664627075;2441;959;3400;0.7179411764705882;0091;893.6460275650024;15821.057568073273;16714.703595638275;2604;1946;4550;0.5723076923076923;0167;1652.7255282402039;18294.662838935852;19947.388367176056;2800;5550;8350;0.33532934131736525;0172;1702.697921037674;18466.361347198486;20169.05926823616;2952;5648;8600;0.34325581395348836;0181;1791.3887960910797;18692.921163082123;20484.309959173203;3245;5805;9050;0.3585635359116022;0243;2336.3226296901703;19179.74719810486;21516.06982779503;4093;8057;12150;0.3368724279835391;0408;3744.3365552425385;20065.63838672638;23809.974941968918;4345.0;16055.0;20400.0;0.21299019607843137;0538;4933.377959012985;20470.624098062515;25404.0020570755;4645;22254;26899;0.17268299936800624
../experiments/bank_cards_v2-size_2750-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0001/;bank_cards_v2-size_2750-rand_3;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0001;0043;407.5427074432373;6208.060338020325;6615.603045463562;1956;194;2150;0.9097674418604651;0052;495.86810755729675;6812.514522790909;7308.382630348206;2343;257;2600;0.9011538461538462;0083;789.1302671432495;9369.406811475754;10158.537078619003;2692;1458;4150;0.6486746987951807;0135;1258.2135181427002;20168.03514099121;21426.24865913391;2920;3830;6750;0.4325925925925926;0188;1719.9066689014435;28264.004197359085;29983.91086626053;3256;6144;9400;0.34638297872340423;0194;1771.0239551067352;28327.1097676754;30098.133722782135;3461;6239;9700;0.3568041237113402;0220;1979.8116500377655;33144.99237370491;35124.804023742676;3777;7223;11000;0.34336363636363637;0229;2051.0024511814117;34532.66213274002;36583.66458392143;3977.0;7473.0;11450.0;0.3473362445414847;0360;3107.0350353717804;53123.3769929409;56230.41202831268;4177;13777;17954;0.23265010582599976
../experiments/bank_cards_v2-size_2750-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0002/;bank_cards_v2-size_2750-rand_3;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0002;0052;515.9572112560272;9553.637310743332;10069.59452199936;2397;203;2600;0.921923076923077;0070;681.9797058105469;11207.66702580452;11889.646731615067;2664;836;3500;0.7611428571428571;0090;862.0476183891296;12909.832567930222;13771.880186319351;2869;1631;4500;0.6375555555555555;0161;1513.6008117198944;15727.421645402908;17241.022457122803;3056;4994;8050;0.3796273291925466;0188;1768.6825103759766;17614.99451470375;19383.677025079727;3387;6013;9400;0.36031914893617023;0194;1824.0734913349152;19140.446677923203;20964.520169258118;3572;6128;9700;0.3682474226804124;0224;2079.4634907245636;24678.112740516663;26757.576231241226;4112;7088;11200;0.36714285714285716;0239;2197.9611954689026;26621.333849430084;28819.295044898987;4262.0;7688.0;11950.0;0.35665271966527196;0320;2888.5352745056152;37035.95362353325;39924.488898038864;4462;11494;15956;0.27964402105790925
../experiments/bank_cards_v2-size_2750-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0003/;bank_cards_v2-size_2750-rand_3;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0003;0047;444.4705638885498;7282.503412723541;7726.973976612091;2148;202;2350;0.9140425531914894;0062;595.2866857051849;9776.945714950562;10372.232400655746;2624;476;3100;0.8464516129032258;0088;838.9294221401215;15159.715734243393;15998.645156383514;2879;1521;4400;0.6543181818181818;0124;1163.6436486244202;26223.795978546143;27387.439627170563;3081;3119;6200;0.49693548387096775;0167;1530.2820551395416;38752.33151888847;40282.613574028015;3351;4999;8350;0.4013173652694611;0170;1555.7080867290497;39430.193455696106;40985.901542425156;3456;5044;8500;0.40658823529411764;0195;1760.1768202781677;43975.806035518646;45735.982855796814;3742;6008;9750;0.3837948717948718;0195;1760.1768202781677;43975.806035518646;45735.982855796814;3742.0;6008.0;9750.0;0.3837948717948718;0329;2835.075037956238;62844.79900074005;65679.87403869629;3942;12475;16417;0.24011695194006213
../experiments/bank_cards_v2-size_2750-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0004/;bank_cards_v2-size_2750-rand_3;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0004;0051;517.2616565227509;13396.20567369461;13913.467330217361;2334;216;2550;0.9152941176470588;0067;676.1334311962128;14612.281860113144;15288.415291309357;2736;614;3350;0.8167164179104478;0087;871.9697589874268;18054.063232421875;18926.0329914093;2898;1452;4350;0.6662068965517242;0133;1290.81574177742;23428.57466506958;24719.390406847;3088;3562;6650;0.4643609022556391;0178;1690.7430284023285;34879.81137418747;36570.5544025898;3373;5527;8900;0.3789887640449438;0181;1717.6113543510437;34908.81344509125;36626.42479944229;3474;5576;9050;0.38386740331491714;0187;1769.860455274582;35842.12319159508;37611.98364686966;3608;5742;9350;0.38588235294117645;0240;2206.5983946323395;45568.60586619377;47775.20426082611;3997.0;8003.0;12000.0;0.33308333333333334;0450;3939.9440932273865;81139.67747688293;85079.62157011032;4247;18247;22494;0.18880590379656798
../experiments/bank_cards_v2-size_2750-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0005/;bank_cards_v2-size_2750-rand_3;bank_cards_v2;2750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0005;0054;534.2328534126282;9154.494610786438;9688.727464199066;2487;213;2700;0.9211111111111111;0066;653.7800583839417;9840.661407709122;10494.441466093063;2644;656;3300;0.8012121212121213;0091;896.5585300922394;17125.934003829956;18022.492533922195;2869;1681;4550;0.6305494505494506;0154;1457.3853797912598;37197.138167619705;38654.523547410965;3302;4398;7700;0.42883116883116884;0177;1655.0851790904999;43787.10427260399;45442.18945169449;3563;5287;8850;0.4025988700564972;0181;1689.416090965271;44570.587485313416;46260.00357627869;3710;5340;9050;0.40994475138121544;0193;1789.6303489208221;46520.10663604736;48309.736984968185;3972;5678;9650;0.4116062176165803;0202;1863.6292707920074;47705.980862140656;49569.61013293266;4080.0;6020.0;10100.0;0.403960396039604;0282;2600.303393602371;58297.44598865509;60897.74938225746;4280;9820;14100;0.30354609929078014
../experiments/bank_cards_v2-size_3000-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0001/;bank_cards_v2-size_3000-rand_1;bank_cards_v2;3000;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0001;0056;635.4110798835754;10663.756823539734;11299.16790342331;2501;299;2800;0.8932142857142857;0072;818.1532120704651;15050.577152967453;15868.730365037918;3010;590;3600;0.8361111111111111;0087;983.3516049385071;17337.461169481277;18320.812774419785;3111;1239;4350;0.7151724137931035;0119;1340.3887088298798;18557.77086019516;19898.15956902504;3232;2718;5950;0.5431932773109244;0188;2086.789219379425;20525.59754705429;22612.386766433716;3543;5857;9400;0.3769148936170213;0196;2171.431915283203;21601.82364845276;23773.255563735962;3752;6048;9800;0.38285714285714284;0220;2414.3274340629578;22031.21320581436;24445.54063987732;4145;6855;11000;0.37681818181818183;0240;2605.6462881565094;22126.025213718414;24731.671501874924;4195.0;7805.0;12000.0;0.34958333333333336;0557;5628.060551643372;23380.09880042076;29008.159352064133;4495;23342;27837;0.16147573373567553
../experiments/bank_cards_v2-size_3000-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0002/;bank_cards_v2-size_3000-rand_1;bank_cards_v2;3000;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0002;0053;612.6550426483154;17158.88831782341;17771.543360471725;2359;291;2650;0.890188679245283;0066;766.4474363327026;19393.6470849514;20160.094521284103;2731;569;3300;0.8275757575757576;0087;1006.518702507019;20780.387236118317;21786.905938625336;2893;1457;4350;0.6650574712643678;0155;1771.7679543495178;22828.486498117447;24600.254452466965;3030;4720;7750;0.3909677419354839;0203;2302.521437883377;24379.463997602463;26681.98543548584;3326;6824;10150;0.3276847290640394;0213;2411.346773147583;26006.996181488037;28418.34295463562;3685;6965;10650;0.3460093896713615;0224;2524.538605928421;26119.023181438446;28643.561787366867;3774;7426;11200;0.3369642857142857;0648;6712.209251403809;28850.421118974686;35562.630370378494;4075.0;28325.0;32400.0;0.1257716049382716;1037;10583.41084909439;30642.228358983994;41225.639208078384;4525;47278;51803;0.08735015346601548
../experiments/bank_cards_v2-size_3000-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0003/;bank_cards_v2-size_3000-rand_1;bank_cards_v2;3000;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0003;0059;690.8342297077179;20365.95863032341;21056.792860031128;2631;319;2950;0.8918644067796611;0068;796.7702445983887;21538.11226916313;22334.88251376152;2854;546;3400;0.8394117647058823;0081;944.6928098201752;22304.233748674393;23248.926558494568;2979;1071;4050;0.7355555555555555;0153;1738.0509557724;24552.507424354553;26290.558380126953;3182;4468;7650;0.41594771241830064;0196;2206.2101471424103;25677.898596048355;27884.108743190765;3744;6056;9800;0.3820408163265306;0202;2269.088654756546;25763.271973848343;28032.36062860489;3916;6184;10100;0.38772277227722773;0208;2331.9455943107605;25825.907274484634;28157.852868795395;4026;6374;10400;0.38711538461538464;0267;2915.872715950012;26183.41920518875;29099.291921138763;4503.0;8847.0;13350.0;0.33730337078651684;0598;6150.400733709335;27541.000277757645;33691.40101146698;4803;25066;29869;0.16080216947336703
../experiments/bank_cards_v2-size_3000-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0004/;bank_cards_v2-size_3000-rand_1;bank_cards_v2;3000;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0004;0054;645.0598163604736;13342.10314130783;13987.162957668304;2407;293;2700;0.8914814814814814;0067;807.5719087123871;13880.425486564636;14687.997395277023;2769;581;3350;0.8265671641791045;0084;1012.4721920490265;15242.3852789402;16254.857470989227;2982;1218;4200;0.71;0150;1778.8559794425964;17995.236689567566;19774.092669010162;3204;4296;7500;0.4272;0197;2291.963483095169;20515.740021944046;22807.703505039215;3557;6293;9850;0.36111675126903553;0197;2291.963483095169;20515.740021944046;22807.703505039215;3557;6293;9850;0.36111675126903553;0252;2851.104794740677;21029.564783096313;23880.66957783699;4060;8540;12600;0.32222222222222224;0596;6206.941511631012;23054.507571458817;29261.44908308983;4160.0;25640.0;29800.0;0.1395973154362416;0971;9952.393713474274;24687.483024597168;34639.87673807144;4560;43944;48504;0.09401286491835725
